what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558206516
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558208360
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558209829
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558210946
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558212097
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558212890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558213555
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558215392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558216490
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558217342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558217772
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558221982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558223589
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558225174
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558226167
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558227355
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558231176
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558232107
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558232877
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558235805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558238410
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558239770
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558244696
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558249861
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558257240
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558258189
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558259622
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558260367
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558261195
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558268243
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558270466
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558271065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558273224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558273844
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558274924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558275383
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558278378
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558282388
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558283726
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558287837
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558292543
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558293304
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558294049
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558297405
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558300161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558317612
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1354558320693
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558323842
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558326121
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558327999
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558331271
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354558343249
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354558347664
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1354558350111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558350228
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1354558350368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354558355083
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1354558357467
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1354558359864
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1354558359972
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354558362507
